Date,Hour,Toronto
2014/05/17,13,5189
2014/05/17,14,5110
2014/05/17,15,5054
2014/05/17,16,5018
2014/05/17,17,5022
2014/05/17,18,4988
2014/05/17,19,4933
2014/05/17,20,5013
2014/05/17,21,5140
2014/05/17,22,4938
2014/05/17,23,4651
2014/05/17,24,4344
2014/05/18,1,4120
2014/05/18,2,3985
2014/05/18,3,3911
2014/05/18,4,3895
2014/05/18,5,3908
2014/05/18,6,3901
2014/05/18,7,4070
2014/05/18,8,4314
2014/05/18,9,4567
2014/05/18,10,4754
2014/05/18,11,4862
2014/05/18,12,4887
2014/05/18,13,4870
2014/05/18,14,4827
2014/05/18,15,4833
2014/05/18,16,4889
2014/05/18,17,4890
2014/05/18,18,4847
2014/05/18,19,4796
2014/05/18,20,4875
2014/05/18,21,5025
2014/05/18,22,4844
2014/05/18,23,4551
2014/05/18,24,4258
2014/05/19,1,4048
2014/05/19,2,3907
2014/05/19,3,3841
2014/05/19,4,3831
2014/05/19,5,3867
2014/05/19,6,3895
2014/05/19,7,4072
2014/05/19,8,4296
2014/05/19,9,4541
2014/05/19,10,4767
2014/05/19,11,4915
2014/05/19,12,4978
2014/05/19,13,4953
2014/05/19,14,4911
2014/05/19,15,4882
2014/05/19,16,4938
2014/05/19,17,5029
2014/05/19,18,5058
2014/05/19,19,5042
2014/05/19,20,5159
2014/05/19,21,5293
2014/05/19,22,5013
2014/05/19,23,4628
2014/05/19,24,4281
2014/05/20,1,4073
2014/05/20,2,3962
2014/05/20,3,3922
2014/05/20,4,3970
2014/05/20,5,4192
2014/05/20,6,4641
2014/05/20,7,5315
2014/05/20,8,5673
2014/05/20,9,5895
2014/05/20,10,6075
2014/05/20,11,6217
2014/05/20,12,6235
2014/05/20,13,6284
2014/05/20,14,6261
2014/05/20,15,6194
2014/05/20,16,6170
2014/05/20,17,6168
2014/05/20,18,6093
2014/05/20,19,6028
2014/05/20,20,6112
2014/05/20,21,5998
2014/05/20,22,5559
2014/05/20,23,5039
2014/05/20,24,4626
2014/05/21,1,4358
2014/05/21,2,4251
2014/05/21,3,4212
2014/05/21,4,4246
2014/05/21,5,4459
2014/05/21,6,4871
2014/05/21,7,5528
2014/05/21,8,5827
2014/05/21,9,5986
2014/05/21,10,6142
2014/05/21,11,6260
2014/05/21,12,6263
2014/05/21,13,6327
2014/05/21,14,6328
2014/05/21,15,6317
2014/05/21,16,6345
2014/05/21,17,6317
2014/05/21,18,6187
2014/05/21,19,6043
2014/05/21,20,6090
2014/05/21,21,6128
2014/05/21,22,5700
2014/05/21,23,5163
2014/05/21,24,4735
2014/05/22,1,4440
2014/05/22,2,4304
2014/05/22,3,4207
2014/05/22,4,4260
2014/05/22,5,4466
2014/05/22,6,4886
2014/05/22,7,5527
2014/05/22,8,5838
2014/05/22,9,6046
2014/05/22,10,6226
2014/05/22,11,6373
2014/05/22,12,6423
2014/05/22,13,6454
2014/05/22,14,6408
2014/05/22,15,6372
2014/05/22,16,6356
2014/05/22,17,6287
2014/05/22,18,6103
2014/05/22,19,6003
2014/05/22,20,6009
2014/05/22,21,6058
2014/05/22,22,5690
2014/05/22,23,5155
2014/05/22,24,4713
2014/05/23,1,4435
2014/05/23,2,4280
2014/05/23,3,4218
2014/05/23,4,4214
2014/05/23,5,4372
2014/05/23,6,4768
2014/05/23,7,5420
2014/05/23,8,5738
2014/05/23,9,5913
2014/05/23,10,6044
2014/05/23,11,6127
2014/05/23,12,6181
2014/05/23,13,6214
2014/05/23,14,6138
2014/05/23,15,6107
2014/05/23,16,6071
2014/05/23,17,5971
2014/05/23,18,5886
2014/05/23,19,5797
2014/05/23,20,5810
2014/05/23,21,5878
2014/05/23,22,5493
2014/05/23,23,5024
2014/05/23,24,4597
2014/05/24,1,4341
2014/05/24,2,4150
2014/05/24,3,4039
2014/05/24,4,3981
2014/05/24,5,4003
2014/05/24,6,4090
2014/05/24,7,4410
2014/05/24,8,4792
2014/05/24,9,5136
2014/05/24,10,5355
2014/05/24,11,5500
2014/05/24,12,5509
2014/05/24,13,5469
2014/05/24,14,5394
2014/05/24,15,5343
2014/05/24,16,5345
2014/05/24,17,5370
2014/05/24,18,5334
2014/05/24,19,5249
2014/05/24,20,5220
2014/05/24,21,5345
2014/05/24,22,5094
2014/05/24,23,4730
2014/05/24,24,4370
2014/05/25,1,4126
2014/05/25,2,3966
2014/05/25,3,3868
2014/05/25,4,3824
2014/05/25,5,3804
2014/05/25,6,3810
2014/05/25,7,4040
2014/05/25,8,4400
2014/05/25,9,4767
2014/05/25,10,5048
2014/05/25,11,5249
2014/05/25,12,5340
2014/05/25,13,5351
2014/05/25,14,5350
2014/05/25,15,5381
2014/05/25,16,5449
2014/05/25,17,5522
2014/05/25,18,5542
2014/05/25,19,5525
2014/05/25,20,5593
2014/05/25,21,5762
2014/05/25,22,5489
2014/05/25,23,5086
2014/05/25,24,4677
2014/05/26,1,4431
2014/05/26,2,4286
2014/05/26,3,4201
2014/05/26,4,4219
2014/05/26,5,4422
2014/05/26,6,4890
2014/05/26,7,5657
2014/05/26,8,6116
2014/05/26,9,6420
2014/05/26,10,6665
2014/05/26,11,6861
2014/05/26,12,6942
2014/05/26,13,7022
2014/05/26,14,7069
2014/05/26,15,7119
2014/05/26,16,7176
2014/05/26,17,7198
2014/05/26,18,7062
2014/05/26,19,6925
2014/05/26,20,6972
2014/05/26,21,6968
2014/05/26,22,6510
2014/05/26,23,5903
2014/05/26,24,5393
2014/05/27,1,5049
2014/05/27,2,4847
2014/05/27,3,4720
2014/05/27,4,4686
2014/05/27,5,4817
2014/05/27,6,5294
2014/05/27,7,6102
2014/05/27,8,6605
2014/05/27,9,6948
2014/05/27,10,7226
2014/05/27,11,7461
2014/05/27,12,7575
2014/05/27,13,7604
2014/05/27,14,7601
2014/05/27,15,7593
2014/05/27,16,7684
2014/05/27,17,7665
2014/05/27,18,7550
2014/05/27,19,7351
2014/05/27,20,7176
2014/05/27,21,7139
2014/05/27,22,6649
2014/05/27,23,5934
2014/05/27,24,5384
2014/05/28,1,4981
2014/05/28,2,4745
2014/05/28,3,4573
2014/05/28,4,4544
2014/05/28,5,4638
2014/05/28,6,5057
2014/05/28,7,5727
2014/05/28,8,6052
2014/05/28,9,6212
2014/05/28,10,6374
2014/05/28,11,6474
2014/05/28,12,6454
2014/05/28,13,6451
2014/05/28,14,6367
2014/05/28,15,6311
2014/05/28,16,6334
2014/05/28,17,6313
2014/05/28,18,6161
2014/05/28,19,6053
2014/05/28,20,6046
2014/05/28,21,6078
2014/05/28,22,5676
2014/05/28,23,5145
2014/05/28,24,4693
2014/05/29,1,4431
2014/05/29,2,4268
2014/05/29,3,4198
2014/05/29,4,4231
2014/05/29,5,4399
2014/05/29,6,4843
2014/05/29,7,5518
2014/05/29,8,5840
2014/05/29,9,6040
2014/05/29,10,6192
2014/05/29,11,6285
2014/05/29,12,6310
2014/05/29,13,6399
2014/05/29,14,6413
2014/05/29,15,6415
2014/05/29,16,6419
2014/05/29,17,6398
2014/05/29,18,6253
2014/05/29,19,6087
2014/05/29,20,6054
2014/05/29,21,6156
2014/05/29,22,5780
2014/05/29,23,5221
2014/05/29,24,4747
2014/05/30,1,4477
2014/05/30,2,4338
2014/05/30,3,4261
2014/05/30,4,4276
2014/05/30,5,4417
2014/05/30,6,4822
2014/05/30,7,5504
2014/05/30,8,5904
2014/05/30,9,6194
2014/05/30,10,6385
2014/05/30,11,6545
2014/05/30,12,6604
2014/05/30,13,6679
2014/05/30,14,6644
2014/05/30,15,6594
2014/05/30,16,6594
2014/05/30,17,6555
2014/05/30,18,6428
2014/05/30,19,6295
2014/05/30,20,6153
2014/05/30,21,6207
2014/05/30,22,5806
2014/05/30,23,5265
2014/05/30,24,4819
2014/05/31,1,4510
2014/05/31,2,4310
2014/05/31,3,4132
2014/05/31,4,4089
2014/05/31,5,4076
2014/05/31,6,4169
2014/05/31,7,4520
2014/05/31,8,4964
2014/05/31,9,5346
2014/05/31,10,5573
2014/05/31,11,5703
2014/05/31,12,5740
2014/05/31,13,5714
2014/05/31,14,5672
2014/05/31,15,5642
2014/05/31,16,5656
2014/05/31,17,5691
2014/05/31,18,5628
2014/05/31,19,5509
2014/05/31,20,5377
2014/05/31,21,5458
2014/05/31,22,5235
2014/05/31,23,4855
2014/05/31,24,4492
2014/06/01,1,4215
2014/06/01,2,4016
2014/06/01,3,3917
2014/06/01,4,3877
2014/06/01,5,3835
2014/06/01,6,3831
2014/06/01,7,4049
2014/06/01,8,4444
2014/06/01,9,4829
2014/06/01,10,5105
2014/06/01,11,5297
2014/06/01,12,5415
2014/06/01,13,5442
2014/06/01,14,5453
2014/06/01,15,5496
2014/06/01,16,5575
2014/06/01,17,5611
2014/06/01,18,5564
2014/06/01,19,5496
2014/06/01,20,5478
2014/06/01,21,5646
2014/06/01,22,5405
2014/06/01,23,4993
2014/06/01,24,4579
2014/06/02,1,4321
2014/06/02,2,4207
2014/06/02,3,4121
2014/06/02,4,4162
2014/06/02,5,4358
2014/06/02,6,4814
2014/06/02,7,5588
2014/06/02,8,6073
2014/06/02,9,6420
2014/06/02,10,6705
2014/06/02,11,6930
2014/06/02,12,7027
2014/06/02,13,7137
2014/06/02,14,7238
2014/06/02,15,7321
2014/06/02,16,7434
2014/06/02,17,7475
2014/06/02,18,7344
2014/06/02,19,7203
2014/06/02,20,7144
2014/06/02,21,7169
2014/06/02,22,6695
2014/06/02,23,6059
2014/06/02,24,5514
2014/06/03,1,5151
2014/06/03,2,4940
2014/06/03,3,4779
2014/06/03,4,4772
2014/06/03,5,4961
2014/06/03,6,5426
2014/06/03,7,6111
2014/06/03,8,6535
2014/06/03,9,6839
2014/06/03,10,7167
2014/06/03,11,7392
2014/06/03,12,7498
2014/06/03,13,7620
2014/06/03,14,7659
2014/06/03,15,7622
2014/06/03,16,7619
2014/06/03,17,7585
2014/06/03,18,7410
2014/06/03,19,7048
2014/06/03,20,6696
2014/06/03,21,6541
2014/06/03,22,6073
2014/06/03,23,5420
2014/06/03,24,4933
2014/06/04,1,4662
2014/06/04,2,4466
2014/06/04,3,4335
2014/06/04,4,4384
2014/06/04,5,4526
2014/06/04,6,4977
2014/06/04,7,5695
2014/06/04,8,6112
2014/06/04,9,6351
2014/06/04,10,6606
2014/06/04,11,6727
2014/06/04,12,6733
2014/06/04,13,6697
2014/06/04,14,6679
2014/06/04,15,6682
2014/06/04,16,6689
2014/06/04,17,6636
2014/06/04,18,6453
2014/06/04,19,6279
2014/06/04,20,6195
2014/06/04,21,6225
2014/06/04,22,5868
2014/06/04,23,5271
2014/06/04,24,4815
2014/06/05,1,4520
2014/06/05,2,4363
2014/06/05,3,4269
2014/06/05,4,4280
2014/06/05,5,4444
2014/06/05,6,4858
2014/06/05,7,5514
2014/06/05,8,5832
2014/06/05,9,6059
2014/06/05,10,6229
2014/06/05,11,6309
2014/06/05,12,6355
2014/06/05,13,6343
2014/06/05,14,6278
2014/06/05,15,6270
2014/06/05,16,6302
2014/06/05,17,6250
2014/06/05,18,6147
2014/06/05,19,6027
2014/06/05,20,5951
2014/06/05,21,6021
2014/06/05,22,5619
2014/06/05,23,5112
2014/06/05,24,4687
2014/06/06,1,4407
2014/06/06,2,4222
2014/06/06,3,4164
2014/06/06,4,4197
2014/06/06,5,4321
2014/06/06,6,4742
2014/06/06,7,5420
2014/06/06,8,5799
2014/06/06,9,6076
2014/06/06,10,6370
2014/06/06,11,6574
2014/06/06,12,6609
2014/06/06,13,6650
2014/06/06,14,6607
2014/06/06,15,6589
2014/06/06,16,6614
2014/06/06,17,6586
2014/06/06,18,6452
2014/06/06,19,6306
2014/06/06,20,6121
2014/06/06,21,6127
2014/06/06,22,5785
2014/06/06,23,5271
2014/06/06,24,4796
2014/06/07,1,4440
2014/06/07,2,4271
2014/06/07,3,4115
2014/06/07,4,4056
2014/06/07,5,4038
2014/06/07,6,4140
2014/06/07,7,4481
2014/06/07,8,4942
2014/06/07,9,5352
2014/06/07,10,5647
2014/06/07,11,5824
2014/06/07,12,5881
2014/06/07,13,5881
2014/06/07,14,5868
2014/06/07,15,5908
2014/06/07,16,5989
2014/06/07,17,6041
2014/06/07,18,5976
2014/06/07,19,5844
2014/06/07,20,5697
2014/06/07,21,5734
2014/06/07,22,5496
2014/06/07,23,5084
2014/06/07,24,4667
2014/06/08,1,4358
2014/06/08,2,4172
2014/06/08,3,4059
2014/06/08,4,4005
2014/06/08,5,3957
2014/06/08,6,3967
2014/06/08,7,4211
2014/06/08,8,4604
2014/06/08,9,4975
2014/06/08,10,5233
2014/06/08,11,5389
2014/06/08,12,5464
2014/06/08,13,5491
2014/06/08,14,5453
2014/06/08,15,5454
2014/06/08,16,5518
2014/06/08,17,5609
2014/06/08,18,5614
2014/06/08,19,5538
2014/06/08,20,5500
2014/06/08,21,5619
2014/06/08,22,5399
2014/06/08,23,4968
2014/06/08,24,4558
2014/06/09,1,4302
2014/06/09,2,4167
2014/06/09,3,4118
2014/06/09,4,4169
2014/06/09,5,4351
2014/06/09,6,4825
2014/06/09,7,5534
2014/06/09,8,5977
2014/06/09,9,6300
2014/06/09,10,6617
2014/06/09,11,6846
2014/06/09,12,6929
2014/06/09,13,7022
2014/06/09,14,7090
2014/06/09,15,7141
2014/06/09,16,7211
2014/06/09,17,7199
2014/06/09,18,7024
2014/06/09,19,6816
2014/06/09,20,6730
2014/06/09,21,6781
2014/06/09,22,6385
2014/06/09,23,5726
2014/06/09,24,5211
2014/06/10,1,4882
2014/06/10,2,4627
2014/06/10,3,4496
2014/06/10,4,4479
2014/06/10,5,4607
2014/06/10,6,5054
2014/06/10,7,5814
2014/06/10,8,6259
2014/06/10,9,6566
2014/06/10,10,6853
2014/06/10,11,7033
2014/06/10,12,7099
2014/06/10,13,7222
2014/06/10,14,7263
2014/06/10,15,7239
2014/06/10,16,7222
2014/06/10,17,7173
2014/06/10,18,7023
2014/06/10,19,6862
2014/06/10,20,6729
2014/06/10,21,6771
2014/06/10,22,6339
2014/06/10,23,5732
2014/06/10,24,5200
2014/06/11,1,4908
2014/06/11,2,4726
2014/06/11,3,4642
2014/06/11,4,4623
2014/06/11,5,4806
2014/06/11,6,5237
2014/06/11,7,5876
2014/06/11,8,6265
2014/06/11,9,6495
2014/06/11,10,6688
2014/06/11,11,6701
2014/06/11,12,6781
2014/06/11,13,6886
2014/06/11,14,6917
2014/06/11,15,7031
2014/06/11,16,7162
2014/06/11,17,7155
2014/06/11,18,6935
2014/06/11,19,6692
2014/06/11,20,6611
2014/06/11,21,6621
2014/06/11,22,6196
2014/06/11,23,5592
2014/06/11,24,5119
2014/06/12,1,4810
2014/06/12,2,4645
2014/06/12,3,4551
2014/06/12,4,4496
2014/06/12,5,4718
2014/06/12,6,5177
2014/06/12,7,5851
2014/06/12,8,6223
2014/06/12,9,6512
2014/06/12,10,6805
2014/06/12,11,7011
2014/06/12,12,7105
2014/06/12,13,7241
2014/06/12,14,7328
2014/06/12,15,7371
2014/06/12,16,7467
2014/06/12,17,7480
2014/06/12,18,7335
2014/06/12,19,7109
2014/06/12,20,6940
2014/06/12,21,6927
2014/06/12,22,6489
2014/06/12,23,5881
2014/06/12,24,5340
2014/06/13,1,4990
2014/06/13,2,4785
2014/06/13,3,4666
2014/06/13,4,4647
2014/06/13,5,4828
2014/06/13,6,5256
2014/06/13,7,5977
2014/06/13,8,6449
2014/06/13,9,6721
2014/06/13,10,6896
2014/06/13,11,6944
2014/06/13,12,6911
2014/06/13,13,6903
2014/06/13,14,6956
2014/06/13,15,7002
2014/06/13,16,6933
2014/06/13,17,6785
2014/06/13,18,6568
2014/06/13,19,6311
2014/06/13,20,6070
2014/06/13,21,6048
2014/06/13,22,5726
2014/06/13,23,5192
2014/06/13,24,4767
2014/06/14,1,4455
2014/06/14,2,4240
2014/06/14,3,4122
2014/06/14,4,4064
2014/06/14,5,4090
2014/06/14,6,4160
2014/06/14,7,4434
2014/06/14,8,4795
2014/06/14,9,5128
2014/06/14,10,5371
2014/06/14,11,5517
2014/06/14,12,5560
2014/06/14,13,5548
2014/06/14,14,5483
2014/06/14,15,5444
2014/06/14,16,5443
2014/06/14,17,5484
2014/06/14,18,5466
2014/06/14,19,5382
2014/06/14,20,5280
2014/06/14,21,5337
2014/06/14,22,5165
2014/06/14,23,4787
2014/06/14,24,4435
2014/06/15,1,4187
2014/06/15,2,4025
2014/06/15,3,3931
2014/06/15,4,3885
2014/06/15,5,3844
2014/06/15,6,3861
2014/06/15,7,4074
2014/06/15,8,4417
2014/06/15,9,4800
2014/06/15,10,5067
2014/06/15,11,5234
2014/06/15,12,5328
2014/06/15,13,5321
2014/06/15,14,5318
2014/06/15,15,5356
2014/06/15,16,5445
2014/06/15,17,5539
2014/06/15,18,5545
2014/06/15,19,5470
2014/06/15,20,5435
2014/06/15,21,5582
2014/06/15,22,5375
2014/06/15,23,4926
2014/06/15,24,4546
2014/06/16,1,4302
2014/06/16,2,4166
2014/06/16,3,4104
2014/06/16,4,4139
2014/06/16,5,4328
2014/06/16,6,4771
2014/06/16,7,5501
2014/06/16,8,5875
2014/06/16,9,6093
2014/06/16,10,6370
2014/06/16,11,6567
2014/06/16,12,6662
2014/06/16,13,6764
2014/06/16,14,6916
2014/06/16,15,6997
2014/06/16,16,7078
2014/06/16,17,7054
2014/06/16,18,6958
2014/06/16,19,6873
2014/06/16,20,6759
2014/06/16,21,6716
2014/06/16,22,6317
2014/06/16,23,5664
2014/06/16,24,5156
2014/06/17,1,4815
2014/06/17,2,4601
2014/06/17,3,4518
2014/06/17,4,4516
2014/06/17,5,4665
2014/06/17,6,5153
2014/06/17,7,5925
2014/06/17,8,6379
2014/06/17,9,6672
2014/06/17,10,6929
2014/06/17,11,7145
2014/06/17,12,7226
2014/06/17,13,7360
2014/06/17,14,7419
2014/06/17,15,7552
2014/06/17,16,7637
2014/06/17,17,7720
2014/06/17,18,7540
2014/06/17,19,7246
2014/06/17,20,7047
2014/06/17,21,6979
2014/06/17,22,6538
2014/06/17,23,5840
2014/06/17,24,5316
2014/06/18,1,4959
2014/06/18,2,4789
2014/06/18,3,4673
2014/06/18,4,4667
2014/06/18,5,4770
2014/06/18,6,5251
2014/06/18,7,6064
2014/06/18,8,6475
2014/06/18,9,6798
2014/06/18,10,7024
2014/06/18,11,7246
2014/06/18,12,7334
2014/06/18,13,7292
2014/06/18,14,7275
2014/06/18,15,7326
2014/06/18,16,7354
2014/06/18,17,7289
2014/06/18,18,7073
2014/06/18,19,6947
2014/06/18,20,6824
2014/06/18,21,6774
2014/06/18,22,6392
2014/06/18,23,5744
2014/06/18,24,5189
2014/06/19,1,4847
2014/06/19,2,4678
2014/06/19,3,4600
2014/06/19,4,4584
2014/06/19,5,4743
2014/06/19,6,5172
2014/06/19,7,5811
2014/06/19,8,6247
2014/06/19,9,6564
2014/06/19,10,6818
2014/06/19,11,6987
2014/06/19,12,7083
2014/06/19,13,7150
2014/06/19,14,7171
2014/06/19,15,7220
2014/06/19,16,7273
2014/06/19,17,7266
2014/06/19,18,7110
2014/06/19,19,6906
2014/06/19,20,6737
2014/06/19,21,6643
2014/06/19,22,6227
2014/06/19,23,5542
2014/06/19,24,5033
2014/06/20,1,4714
2014/06/20,2,4466
2014/06/20,3,4400
2014/06/20,4,4405
2014/06/20,5,4504
2014/06/20,6,4917
2014/06/20,7,5615
2014/06/20,8,6057
2014/06/20,9,6365
2014/06/20,10,6630
2014/06/20,11,6764
2014/06/20,12,6794
2014/06/20,13,6788
2014/06/20,14,6791
2014/06/20,15,6754
2014/06/20,16,6731
2014/06/20,17,6605
2014/06/20,18,6360
2014/06/20,19,6139
2014/06/20,20,6022
2014/06/20,21,6025
2014/06/20,22,5737
2014/06/20,23,5183
2014/06/20,24,4760
2014/06/21,1,4504
2014/06/21,2,4274
2014/06/21,3,4197
2014/06/21,4,4127
2014/06/21,5,4145
2014/06/21,6,4236
2014/06/21,7,4553
2014/06/21,8,4976
2014/06/21,9,5403
2014/06/21,10,5691
2014/06/21,11,5885
2014/06/21,12,5953
2014/06/21,13,5969
2014/06/21,14,5944
2014/06/21,15,5939
2014/06/21,16,5970
2014/06/21,17,6005
2014/06/21,18,5966
2014/06/21,19,5812
2014/06/21,20,5590
2014/06/21,21,5614
2014/06/21,22,5423
2014/06/21,23,5033
2014/06/21,24,4649
2014/06/22,1,4357
2014/06/22,2,4154
2014/06/22,3,4043
2014/06/22,4,3986
2014/06/22,5,3928
2014/06/22,6,3959
2014/06/22,7,4239
2014/06/22,8,4658
2014/06/22,9,5107
2014/06/22,10,5451
2014/06/22,11,5706
2014/06/22,12,5867
2014/06/22,13,5924
2014/06/22,14,5982
2014/06/22,15,6050
2014/06/22,16,6154
2014/06/22,17,6239
2014/06/22,18,6239
2014/06/22,19,6126
2014/06/22,20,5995
2014/06/22,21,6043
2014/06/22,22,5804
2014/06/22,23,5309
2014/06/22,24,4898
2014/06/23,1,4603
2014/06/23,2,4402
2014/06/23,3,4344
2014/06/23,4,4354
2014/06/23,5,4500
2014/06/23,6,4946
2014/06/23,7,5709
2014/06/23,8,6190
2014/06/23,9,6560
2014/06/23,10,6793
2014/06/23,11,6992
2014/06/23,12,7073
2014/06/23,13,7132
2014/06/23,14,7227
2014/06/23,15,7157
2014/06/23,16,7125
2014/06/23,17,7029
2014/06/23,18,6844
2014/06/23,19,6755
2014/06/23,20,6696
2014/06/23,21,6630
2014/06/23,22,6211
2014/06/23,23,5634
2014/06/23,24,5162
2014/06/24,1,4873
2014/06/24,2,4682
2014/06/24,3,4584
2014/06/24,4,4612
2014/06/24,5,4796
2014/06/24,6,5289
2014/06/24,7,5980
2014/06/24,8,6410
2014/06/24,9,6766
2014/06/24,10,7090
2014/06/24,11,7392
2014/06/24,12,7563
2014/06/24,13,7736
2014/06/24,14,7860
2014/06/24,15,7912
2014/06/24,16,7794
2014/06/24,17,7678
2014/06/24,18,7494
2014/06/24,19,7347
2014/06/24,20,7301
2014/06/24,21,7223
2014/06/24,22,6740
2014/06/24,23,6094
2014/06/24,24,5553
2014/06/25,1,5207
2014/06/25,2,4974
2014/06/25,3,4835
2014/06/25,4,4820
2014/06/25,5,4994
2014/06/25,6,5448
2014/06/25,7,6152
2014/06/25,8,6591
2014/06/25,9,6842
2014/06/25,10,7076
2014/06/25,11,7205
2014/06/25,12,7315
2014/06/25,13,7376
2014/06/25,14,7388
2014/06/25,15,7416
2014/06/25,16,7420
2014/06/25,17,7352
2014/06/25,18,7209
2014/06/25,19,7074
2014/06/25,20,6976
2014/06/25,21,6881
2014/06/25,22,6477
2014/06/25,23,5857
2014/06/25,24,5358
2014/06/26,1,5039
2014/06/26,2,4814
2014/06/26,3,4728
2014/06/26,4,4753
2014/06/26,5,4885
2014/06/26,6,5352
2014/06/26,7,6110
2014/06/26,8,6551
2014/06/26,9,6975
2014/06/26,10,7314
2014/06/26,11,7522
2014/06/26,12,7626
2014/06/26,13,7706
2014/06/26,14,7725
2014/06/26,15,7816
2014/06/26,16,7897
2014/06/26,17,7834
2014/06/26,18,7619
2014/06/26,19,7464
2014/06/26,20,7234
2014/06/26,21,7179
2014/06/26,22,6790
2014/06/26,23,6124
2014/06/26,24,5530
2014/06/27,1,5128
2014/06/27,2,4873
2014/06/27,3,4691
2014/06/27,4,4671
2014/06/27,5,4771
2014/06/27,6,5194
2014/06/27,7,5952
2014/06/27,8,6534
2014/06/27,9,6934
2014/06/27,10,7332
2014/06/27,11,7562
2014/06/27,12,7685
2014/06/27,13,7790
2014/06/27,14,7831
2014/06/27,15,7877
2014/06/27,16,7894
2014/06/27,17,7891
2014/06/27,18,7723
2014/06/27,19,7467
2014/06/27,20,7179
2014/06/27,21,7049
2014/06/27,22,6671
2014/06/27,23,6068
2014/06/27,24,5514
2014/06/28,1,5091
2014/06/28,2,4812
2014/06/28,3,4637
2014/06/28,4,4549
2014/06/28,5,4548
2014/06/28,6,4584
2014/06/28,7,4966
2014/06/28,8,5524
2014/06/28,9,6045
2014/06/28,10,6445
2014/06/28,11,6737
2014/06/28,12,6938
2014/06/28,13,7052
2014/06/28,14,7129
2014/06/28,15,7222
2014/06/28,16,7264
2014/06/28,17,7284
2014/06/28,18,7162
2014/06/28,19,6960
2014/06/28,20,6706
2014/06/28,21,6627
2014/06/28,22,6386
2014/06/28,23,5970
2014/06/28,24,5514
2014/06/29,1,5143
2014/06/29,2,4872
2014/06/29,3,4715
2014/06/29,4,4607
2014/06/29,5,4532
2014/06/29,6,4529
2014/06/29,7,4861
2014/06/29,8,5403
2014/06/29,9,6021
2014/06/29,10,6552
2014/06/29,11,6946
2014/06/29,12,7192
2014/06/29,13,7295
2014/06/29,14,7328
2014/06/29,15,7334
2014/06/29,16,7426
2014/06/29,17,7495
2014/06/29,18,7417
2014/06/29,19,7208
2014/06/29,20,7019
2014/06/29,21,6935
2014/06/29,22,6649
2014/06/29,23,6161
2014/06/29,24,5699
2014/06/30,1,5352
2014/06/30,2,5109
2014/06/30,3,4993
2014/06/30,4,4947
2014/06/30,5,5027
2014/06/30,6,5328
2014/06/30,7,5935
2014/06/30,8,6436
2014/06/30,9,6893
2014/06/30,10,7260
2014/06/30,11,7595
2014/06/30,12,7918
2014/06/30,13,8127
2014/06/30,14,8241
2014/06/30,15,8273
2014/06/30,16,8243
2014/06/30,17,8240
2014/06/30,18,8148
2014/06/30,19,7959
2014/06/30,20,7764
2014/06/30,21,7744
2014/06/30,22,7401
2014/06/30,23,6853
2014/06/30,24,6317
2014/07/01,1,5910
2014/07/01,2,5605
2014/07/01,3,5401
2014/07/01,4,5259
2014/07/01,5,5254
2014/07/01,6,5378
2014/07/01,7,5709
2014/07/01,8,6089
2014/07/01,9,6610
2014/07/01,10,6994
2014/07/01,11,7417
2014/07/01,12,7693
2014/07/01,13,7831
2014/07/01,14,7834
2014/07/01,15,7797
2014/07/01,16,7813
2014/07/01,17,7791
2014/07/01,18,7640
2014/07/01,19,7456
2014/07/01,20,7269
2014/07/01,21,7207
2014/07/01,22,6931
2014/07/01,23,6474
2014/07/01,24,5947
2014/07/02,1,5576
2014/07/02,2,5302
2014/07/02,3,5137
2014/07/02,4,5073
2014/07/02,5,5204
2014/07/02,6,5613
2014/07/02,7,6267
2014/07/02,8,6737
2014/07/02,9,7160
2014/07/02,10,7709
2014/07/02,11,8075
2014/07/02,12,8258
2014/07/02,13,8415
2014/07/02,14,8491
2014/07/02,15,8323
2014/07/02,16,7949
2014/07/02,17,7763
2014/07/02,18,7613
2014/07/02,19,7443
2014/07/02,20,7349
2014/07/02,21,7241
2014/07/02,22,6869
2014/07/02,23,6194
2014/07/02,24,5594
2014/07/03,1,5197
2014/07/03,2,4938
2014/07/03,3,4752
2014/07/03,4,4659
2014/07/03,5,4782
2014/07/03,6,5105
2014/07/03,7,5821
2014/07/03,8,6327
2014/07/03,9,6687
2014/07/03,10,6960
2014/07/03,11,7211
2014/07/03,12,7259
2014/07/03,13,7189
