DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
39924,PS,4179.366,4022.202,3916.999,3883.045,3906.045,4123.766,4551.181,4963.607,5210.727,5337.983,5432.26,5441.634,5415.97,5403.843,5400.273,5360.697,5298.741,5200.67,5067.706,5169.771,5378.718,5157.141,4743.763,4353.762
39925,PS,4079.099,3908.761,3799.413,3756.051,3805.24,4017.06,4426.708,4836.646,5061.673,5200.165,5299.301,5330.329,5319.689,5329.466,5298.089,5227.653,5163.214,5122.817,5134.002,5247.147,5395.297,5185.038,4833.438,4440.579
39926,PS,4138.084,3989.046,3895.448,3876.961,3924.165,4161.354,4533.831,4944.833,5120.107,5241.483,5323.89,5342.485,5291.748,5292.924,5256.746,5200.501,5140.691,5050.39,4939.205,5020.553,5226.832,5052.418,4686.873,4287.898
39927,PS,3986.832,3817.52,3726.441,3721.687,3902.8,3974.58,4316.141,4717.539,4916.309,5047.538,5152.61,5253.61,5252.219,5258.166,5195.969,5176.677,5121.036,4996.477,4810.359,4789.127,5036.4,4886.987,4579.881,4230.069
39928,PS,3908.362,3709.178,3620.176,3511.81,3492.817,3539.839,3527.838,3729.92,3996.182,4231.694,4416.295,4533.666,4647.211,4707.617,4755.353,4821.903,4866.749,4920.791,4925.281,4946.974,5232.888,5146.222,4930.179,4642.619
39929,PS,4323.249,4065.466,3897.424,3771.816,3699.082,3684.724,3575.901,3741.442,4044.95,4414.237,4749.453,5074.208,5307.937,5481.867,5619.913,5769.682,5865.435,5920.746,5887.599,5835.921,6091.383,5933.422,5570.028,5087.528
39930,PS,4662.702,4386.02,4190.265,4091.561,4089.079,4224.301,4495.306,5011.727,5396.997,5707.808,5988.798,6262.659,6492.726,6749.592,6933.992,7073.771,7166.198,7125.252,6881.801,6667.776,6749.338,6428.223,5902.672,5357.442
39931,PS,4892.15,4593.162,4376.424,4268.732,4250.68,4405.438,4724.209,5315.034,5766.583,6145.664,6475.89,6732.143,6947.893,7190.348,7359.633,7540.752,7581.599,7467.074,7137.31,6893.444,6957.807,6539.982,5917.597,5261.761
39932,PS,4805.002,4505.925,4281.979,4100.592,4023.893,4140.098,4411.239,4781.835,4980.661,5148.32,5274.212,5355.447,5395.843,5437.578,5457.324,5423.253,5333.082,5189.813,4999.925,4966.479,5200.542,5009.82,4640.914,4223.538
39933,PS,3881.153,3696.297,3609.396,3574.527,3607.109,3814.697,4151.834,4630.098,4888.477,5034.387,5163.079,5221.478,5247.394,5281.021,5259.868,5212.318,5142.255,5054.436,4952.809,5066.886,5212.662,4998.47,4630.021,4237.384
39934,PS,3932.899,3756.557,3660.604,3613.716,3653.262,3868.534,4244.545,4758.47,5051.018,5238.135,5389.889,5475.449,5480.82,5532.83,5514.74,5466.018,5395.913,5288.007,5162.922,5173.5,5315.224,5144.798,4836.08,4476.639
39935,PS,4142.336,3927.875,3798.7,3714.011,3660.198,3674.089,3678.918,3842.604,4092.739,4325.846,4481.907,4512.503,4493.735,4447.422,4442.171,4419.788,4391.851,4400.794,4385.804,4437.17,4721.009,4647.238,4418.317,4151.548
39936,PS,3875.006,3671.54,3548.296,3477.9,3454.503,3468.31,3420.211,3541.644,3764.049,4007.604,4204.455,4339.78,4379.578,4375.434,4340.376,4318.121,4331.932,4370.34,4429.999,4538.751,4719.792,4569.563,4318.332,4014.332
39937,PS,3774.277,3628.688,3537.815,3527.836,3576.476,3783.944,4163.852,4681.912,4919.472,5119.586,5243.945,5287.033,5272.478,5286.511,5248.383,5221.637,5223.338,5227.605,5180.263,5210.007,5271.419,5037.681,4672.061,4272.184
39938,PS,3955.412,3777.49,3685.15,3648.076,3672.163,3887.037,4304.166,4778.267,5033.637,5169.049,5274.009,5281.687,5269.711,5271.773,5246.103,5195.513,5179.481,5151.364,5092.727,5161.21,5262.005,5049.847,4683.769,4273.99
39939,PS,3985.354,3808.95,3718.335,3665.783,3721.013,3910.368,4254.636,4727.831,4949.591,5138.968,5207.379,5238.552,5228.167,5212.752,5221.094,5212.765,5188.745,5102.468,5008.155,5065.158,5270.207,5054.801,4707.896,4277.921
39940,PS,3973.568,3804.416,3708.118,3654.712,3639.984,3897.116,4288.185,4796.271,5082.891,5283.901,5454.475,5546.33,5618.323,5640.643,5613.19,5535.622,5482.115,5395.094,5255.115,5217.565,5428.723,5247.074,4874.505,4429.746
39941,PS,4086.001,3895.303,3763.897,3701.929,3717.875,3854.772,4182.305,4707.325,5015.945,5291.445,5447.832,5529.813,5553.867,5609.256,5649.381,5668.056,5600.053,5505.466,5319.714,5268.166,5425.163,5293.465,5001.608,4627.033
39942,PS,4274.847,4054.485,3884.102,3797.332,3748.604,3763.881,3765.151,3995.254,4370.46,4609.84,4826.916,5001.165,5106.961,5139.413,5171.856,5199.264,5231.003,5235.804,5247.49,5273.99,5487.932,5466.919,5215.249,4828.283
39943,PS,4343.991,4021.769,3813.115,3683.3,3608.615,3525.932,3440.195,3571.213,3805.746,4015.243,4157.196,4234.485,4291.201,4294.617,4299.84,4301.812,4315.163,4302.058,4290.954,4317.861,4623.578,4610.089,4343.059,4026.529
39944,PS,3749.774,3584.055,3498.525,3474.612,3523.019,3705.107,4030.469,4525.612,4797.987,4969.371,5103.048,5196.541,5234.485,5256.238,5309.781,5292.42,5214.132,5102.145,4968.611,4944.774,5171.924,5011.683,4639.138,4228.628
39945,PS,3910.876,3725.191,3617.797,3587.797,3623.381,3777.697,4104.721,4603.409,4873.951,5052.449,5213.589,5287.68,5319.365,5369.357,5375.986,5338.517,5280.982,5175.365,5029.89,4992.352,5192.652,5048.477,4661.112,4237.824
39946,PS,3924.231,3755.304,3649.599,3605.451,3650.795,3810.12,4154.181,4654.548,4906.594,5134.477,5311.493,5391.756,5413.615,5444.848,5424.979,5400.662,5337.611,5216.637,5034.713,4994.036,5198.828,5046.551,4691.337,4275.453
39947,PS,3957.358,3772.41,3662.889,3620.039,3652.246,3844.019,4218.322,4762.616,5029.973,5239.675,5381.936,5454.138,5459.369,5471.145,5476.778,5454.057,5406.811,5372.4,5283.784,5245.374,5361.309,5162.841,4813.028,4407.072
39948,PS,4086.962,3895.182,3781.1,3735.182,3778.47,3928.426,4301.894,4851.863,5186.011,5418.91,5633.657,5757.288,5797.328,5879.513,5943.451,5960.772,5958.893,5847.852,5620.412,5452.49,5543.019,5423.408,5082.259,4676.482
39949,PS,4297.252,4046.886,3877.597,3774.286,3737.144,3743.889,3764.771,3977.087,4237.031,4518.939,4684.691,4762.854,4801.116,4830.354,4870.741,4897.08,4973.896,5001.624,4999.725,5022.844,5233.007,5192.968,4980.522,4679.516
39950,PS,4342.115,4118.59,3948.175,3850.108,3803.381,3788.975,3646.718,3673.47,3814.873,3968.179,4085.746,4153.492,4183.736,4170.574,4171.834,4156.958,4186.89,4202.573,4236.778,4324.61,4577.801,4540.984,4324.833,3987.863
39951,PS,3690.47,3552.596,3455.159,3426.541,3499.645,3676.843,4032.923,4544.43,4797.693,4961.074,5067.024,5106.891,5117.35,5137.333,5132.571,5104.076,5046.801,4967.387,4855.699,4838.243,5046.01,4950.396,4592.842,4185.709
39952,PS,3892.165,3719.036,3625.07,3596.782,3643.895,3795.293,4153.693,4616.294,4853.465,5037.306,5155.33,5230.547,5292.271,5353.302,5388.853,5369.094,5344.434,5251.471,5071.572,4988.351,5140.282,5060.513,4677.05,4247.815
39953,PS,3931.316,3741.423,3631.856,3598.573,3643.523,3778.317,4120.372,4643.013,4937.727,5184.227,5410.17,5601.231,5703.601,5836.61,5884.813,5976.322,5992.002,5893.024,5655.453,5524.718,5589.221,5490.804,5105.599,4612.332
39954,PS,4200.356,3945.602,3811.58,3744.413,3756.926,3857.427,4203.218,4786.708,5167.646,5497.942,5716.958,5932.456,6034.109,6217.295,6329.428,6403.229,6426.653,6372.058,6155.067,5935.038,5929.961,5826.474,5379.209,4841.452
39955,PS,4420.086,4142.237,3975.143,3878.8,3869.016,3948.745,4276.898,4848.068,5279.852,5623.956,5930.521,6147.13,6334.021,6475.431,6574.273,6668.641,6697.253,6638.363,6387.246,6174.849,6263.712,6099.455,5671.468,5202.612
39956,PS,4767.15,4478.098,4274.635,4133.375,4061.661,4002.667,3991.78,4235.841,4601.632,4844.428,5070.323,5248.9,5335.419,5382.217,5398.383,5406.553,5386.382,5273.002,5106.829,4953.623,5035.187,5008.848,4779.188,4476.847
39957,PS,4158.356,3924.776,3776.249,3694.639,3651.012,3593.931,3547.515,3713.804,3970.877,4283.388,4598.64,4878.487,5156.116,5486.081,5570.552,5643.819,5641.369,5595.511,5510.138,5458.835,5539.571,5453.796,5197.212,4845.635
39958,PS,4501.536,4263.915,4098.662,3995.285,3951.779,3931.374,3939.683,4120.336,4399.747,4711.348,4985.529,5218.055,5391.656,5522.63,5621.855,5744.387,5827.941,5862.694,5721.204,5569.147,5625,5577.435,5172.743,4711.162
39959,PS,4332.848,4077.917,3899.802,3808.869,3787.228,3870.357,4185.603,4680.568,4986.11,5182.539,5309.198,5360.684,5324.344,5330.75,5302.172,5232.294,5175.838,5110.357,5032.104,5033.492,5138.554,4949.212,4564.818,4180.013
39960,PS,3873.942,3706.974,3609.114,3576.232,3616.22,3799.506,4148.962,4665.563,4950.329,5107.905,5223.389,5323.228,5335.229,5396.154,5446.464,5463.76,5495.017,5467.764,5315.983,5236.189,5382.005,5288.056,4897.093,4465.3
39961,PS,4111.291,3907.972,3787.536,3738.099,3777.396,3945.683,4325.521,4868.876,5160.109,5374.234,5558.054,5661.197,5681.159,5689.535,5670.229,5616.092,5545.05,5425.618,5276.222,5228.976,5323.147,5125.573,4790.965,4356.604
39962,PS,4045.782,3840.124,3743.326,3678.69,3711.668,3890.882,4247.615,4711.114,5007.869,5207.711,5346.711,5432.16,5517.929,5612.083,5670.347,5726.785,5766.1,5688.946,5473.489,5371.107,5489.669,5381.37,5088.603,4701.766
39963,PS,4331.126,4068.482,3894.351,3785.456,3723.886,3658.498,3689.519,4021.527,4329.794,4660.569,4923.602,5031.467,5095.898,5115.811,5132.317,5134.702,5165.521,5146.059,5063.594,4963.704,5008.844,5041.689,4777.024,4437.902
39964,PS,4114.276,3852.355,3706.06,3593.016,3544.758,3454.947,3426.897,3567.005,3804.286,4060.962,4314.365,4509.042,4665.408,4800.083,4923.04,4985.904,4990.784,5037.957,4999.371,4888.294,4977.754,4964.956,4661.96,4231.063
39965,PS,3901.286,3700.825,3587.054,3548.818,3570.05,3675.149,4046.602,4564.074,4873.374,5101.879,5271.682,5393.478,5475.484,5540.538,5608.12,5629.006,5624.037,5531.583,5353.982,5282.3,5385.54,5304.702,4933.375,4481.753
39966,PS,4143.706,3930.137,3816.66,3745.179,3777.927,3903.034,4295.313,4871.809,5230.168,5483.509,5707.203,5947.819,6170.891,6364.579,6505.848,6480.038,6366.018,6301.575,6162.377,6030.226,6052.627,5987.16,5517.887,4987.27
39967,PS,4543.02,4294.04,4107.189,4037.824,4030.624,4176.104,4512.995,5068.8,5382.568,5651.569,5886.431,6034.24,6106.913,6153.303,6067.572,5883.55,5738.464,5580.612,5380.963,5284.981,5359.507,5194.367,4832.326,4408.86
39968,PS,4053.332,3875.809,3748.289,3707.054,3733.295,3908.942,4284.999,4771.174,5082.694,5254.803,5409.423,5486.959,5524.694,5583.269,5581.801,5536.723,5504.364,5395.274,5251.724,5194.082,5304.036,5206.919,4821.385,4410.669
39969,PS,4079.215,3886.951,3764.507,3715.201,3747.291,3888.309,4235.138,4743.898,5074.416,5268.884,5416.131,5444.294,5424.411,5405.374,5347.929,5283.282,5203.946,5114.602,5008.208,4967.146,5046.439,4930.637,4616.733,4262.795
39970,PS,3980.166,3781.073,3657.988,3590.276,3579.751,3545.471,3608.363,3840.635,4142.544,4414.063,4588.5,4690.46,4781.066,4805.314,4890.411,4982.045,5057.057,5093.869,5093.849,5048.307,5111.759,5168.691,4926.026,4604.98
39971,PS,4259.218,4007.133,3831.221,3722.529,3658.615,3557.274,3539.599,3751.857,4065.802,4401.162,4709.02,4976.65,5202.046,5367.07,5484.852,5608.949,5694.471,5728.367,5667.052,5603.281,5706.281,5801.313,5461.019,5014.024
39972,PS,4613.742,4375.456,4223.126,4162.426,4173.021,4342.025,4702.924,5297.607,5700.723,6038.117,6302.082,6442.36,6519.235,6630.375,6698.085,6809.891,6804.777,6658.041,6357.177,6114.628,6111.96,5979.482,5493.544,4979.918
39973,PS,4540.587,4283.51,4115.822,4041.011,4055.471,4230.857,4634.278,5217.263,5532.369,5697.595,5808.989,5906.454,5962.692,6025.997,6072.099,6160.376,6147.7,6070.564,5937.142,5887.325,5960.686,5801.546,5350.4,4848.977
39974,PS,4499.885,4257.676,4111.959,4019.573,4042.708,4180.37,4571.106,5143.078,5444.019,5625.684,5769.926,5871.518,5878.801,5967.14,6034.97,6093.54,6059.603,5935.239,5737.874,5654.736,5743.875,5601.809,5197.216,4721.722
39975,PS,4353.506,4142.331,4002.604,3935.821,3960.757,4137.873,4525.539,5048.938,5325.822,5531.063,5659.317,5712.959,5714.917,5715.573,5691.037,5629.684,5563.69,5484.078,5380.856,5353.292,5409.815,5285.505,4942.926,4513.701
39976,PS,4204.652,4017.039,3889.703,3840.333,3863.239,4051.481,4427.599,5003.237,5363.399,5657.46,5952.976,6212.355,6350.543,6533.331,6694.127,6798.884,6807.387,6724.086,6513.12,6306.781,6232.317,6184.441,5848.408,5401.975
39977,PS,4950.988,4646.18,4390.286,4255.428,4185.777,4133.919,4145.791,4414.057,4766.246,5107.646,5400.276,5550.231,5562.749,5471.959,5415.87,5296.158,5169.21,5084.272,4997.92,4962.357,5033.804,5034.382,4842.622,4547.525
39978,PS,4239.309,4026.508,3870.118,3767.178,3720.994,3667.775,3641.301,3783.004,4067.605,4259.11,4477.384,4638.284,4799.7,4909.298,5006.651,5076.951,5145.552,5160.171,5111.305,4991.573,5028.054,5096.389,4833.509,4442.169
39979,PS,4108.586,3908.076,3772.668,3734.524,3773.558,3956.723,4296.988,4817.839,5171.606,5439.636,5686.582,5870.316,5993.143,6078.299,6120.551,6128.845,6052.14,5898.979,5629.575,5448.613,5462.597,5405.795,4997.748,4556.532
39980,PS,4187.177,3986.425,3861.143,3796.374,3823.69,3940.92,4318.612,4849.158,5132.036,5359.828,5531.545,5623.464,5640.286,5704.08,5712.297,5679.6,5606.212,5496.027,5306.771,5165.664,5233.863,5223.433,4834.229,4404.799
39981,PS,4053.834,3846.704,3725.262,3667.46,3698.565,3787.428,4149.53,4690.929,5023.458,5261.634,5495.305,5581.339,5628.458,5690.086,5692.455,5589.949,5474.951,5332.316,5179.723,5123.768,5227.7,5156.521,4797.749,4388.825
39982,PS,4092.372,3914.745,3800.114,3763.981,3804.673,3992.816,4418.3,4933.808,5282.129,5500.935,5654.107,5720.791,5734.407,5737.813,5713.452,5658.32,5587.041,5504.107,5391.402,5343.701,5378.002,5291.74,4942.555,4566.31
39983,PS,4219.059,4014.601,3914.091,3850.388,3880.609,4030.202,4371.642,4954.42,5397.6,5708.288,5900.375,6025.881,6095.056,6147.586,6180.864,6210.11,6224.634,6181.991,6001.325,5794.081,5717.409,5686.806,5354.721,4916.185
39984,PS,4548.289,4258.25,4075.259,3973.784,3907.929,3843.45,3850.43,4097.044,4391.046,4720.167,4941.306,5032.333,5047.09,4976.094,4925.458,4879.984,4873.555,4884.712,4913.52,4929.087,5067.957,5095.418,4909.111,4627.955
39985,PS,4290.623,4030.066,3885.606,3767.422,3713.928,3678.858,3635.626,3771.107,4003.683,4263.441,4502.338,4656.248,4813.486,4922.746,5017.563,5093.209,5146.614,5155.591,5130.45,5128.779,5332.109,5383.054,5145.364,4770.365
39986,PS,4399.797,4158.663,4021.2,3965.741,4006.247,4180.121,4530.496,5096.618,5534.387,5833.845,6037.505,6201.385,6252.961,6325.963,6350.669,6394.512,6316.131,6205.444,6042.044,5936.192,5953.147,5846.601,5416.05,4930.729
39987,PS,4438.055,4170.205,4007.095,3917.242,3949.584,4080.061,4443.222,4975.226,5401.502,5688.691,5967.553,6181.429,6316.29,6463.123,6541.704,6642.284,6729.508,6688.032,6530.344,6370.665,6309.813,6190.233,5692.393,5168.296
39988,PS,4895.821,4628.063,4424.113,4343.545,4348.741,4518.685,4861.15,5381.917,5691.474,6047.869,6379.973,6562.667,6612.41,6637.803,6688.707,6726.875,6702.227,6560.383,6367.21,6192.123,6163.606,6101.767,5796.629,5302.71
39989,PS,4804.407,4515.5,4330.808,4247.08,4225.52,4357.504,4701.152,5257.061,5674.21,5999.533,6304.27,6515.708,6724.105,6966.883,7194.539,7392.388,7464.732,7419.025,7160.598,6917.273,6799.012,6697.404,6231.212,5693.96
39990,PS,5128.954,4809.326,4592.719,4468.882,4442.004,4546.478,4873.622,5451.529,5875.212,6215.928,6431.079,6702.215,6929.767,7161.181,7423.033,7614.887,7686.682,7578.529,6973.343,6524.82,6281.873,6117.074,5695.097,5231.649
39991,PS,4810.261,4510.763,4294.284,4132.646,4071.128,3983.625,4015.46,4381.601,4728.08,5146.363,5471.234,5747.772,5888.984,5928.331,5980.866,6008.201,6009.749,5925.41,5741.193,5570.712,5525.804,5565.783,5318.452,4964.307
39992,PS,4585.759,4315.436,4110.343,3963.096,3892.449,3816.707,3783.824,3996.287,4338.992,4718.467,5051.803,5343.799,5589.798,5739.343,5880.496,6022.376,6138.657,6161.026,6091.002,5967.238,6000.188,6010.729,5702.216,5294.277
39993,PS,4858.151,4543.23,4336.944,4228.604,4230.588,4310.962,4616.553,5183.697,5699.525,6108.679,6434.022,6706.391,6897.625,7085.842,7237.604,7366.164,7372.693,7236.624,6973.315,6731.557,6580.546,6506.767,6036.753,5469.158
39994,PS,4990.766,4632.834,4417.169,4288.189,4279.296,4355.804,4691.661,5274.858,5808.319,6280.787,6778.746,7124.915,7377.205,7519.471,7630.61,7551.391,7082.228,6624.974,6314.908,6068.649,6056.648,6008.008,5626.247,5160.856
39995,PS,4757.527,4465.12,4304.764,4239.466,4240.108,4385.384,4681.052,5189.945,5667.508,6061.766,6353.134,6607.771,6819.208,7023.176,7217.721,7352.467,7334.589,7148.461,6863.99,6595.232,6483.094,6343.199,5921.714,5445.266
39996,PS,5016.801,4698.906,4520.876,4404.63,4388.895,4528.491,4832.295,5382.434,5778.478,6106.519,6402.784,6629.503,6776.13,6939.956,7056.29,7105.935,7049.863,6982.605,6715.195,6437.981,6335.04,6243.818,5860.881,5362.527
39997,PS,4891.04,4564.841,4358.588,4228.136,4176.438,4151.977,4217.425,4477.252,4830.134,5199.131,5456.361,5635.714,5799.379,5936.015,6075.279,6116.043,6118.909,6122.727,5916.993,5715.561,5616.541,5607.419,5331.427,5010.442
39998,PS,4642.185,4355.536,4160.429,4012.151,3929.779,3829.374,3832.264,4037.833,4346.348,4683.422,4932.032,5111.176,5221.882,5281.903,5324.765,5376.606,5402.122,5377.612,5245.047,5062.93,4974.409,4999.856,4873.492,4668.639
39999,PS,4362.771,4124.836,3933.169,3791.344,3707.12,3589.933,3523.851,3707.385,3972.736,4277.678,4561.574,4795.902,4955.812,5087.792,5213.05,5353.046,5466.564,5552.668,5522.976,5406.014,5397.886,5488.059,5245.308,4881.076
40000,PS,4494.746,4227.408,4064.843,3987.335,3987.696,4063.673,4350.545,4906.686,5406.098,5834.466,6220.587,6475.083,6652.201,6849.235,7020.251,7151.48,7220.7,7202.286,6977.971,6750.205,6616.331,6529.736,6060.654,5501.876
40001,PS,5032.379,4690.859,4490.364,4394.086,4394.238,4492.276,4776.177,5375.453,5887.992,6323.995,6760.953,7043.683,7176.665,7214.148,7230.067,7049.152,7007.298,6943.094,6745.466,6493.003,6374.374,6295.009,5855.282,5317.605
40002,PS,4823.409,4509.352,4306.971,4181.32,4142.346,4223.181,4503.465,5028.957,5475.872,5799.213,6093.386,6260.898,6389.702,6505.334,6633.655,6679.594,6705.568,6644.835,6414.054,6165.156,6038.842,6004.429,5568.412,5062.578
40003,PS,4641.67,4353.225,4180.21,4074.661,4072.292,4171.534,4462.548,4989.865,5380.163,5674.083,5888.713,6023.296,6112.826,6245.984,6334.307,6372.91,6375.18,6280.375,6009.23,5734.711,5628.039,5599.749,5232.905,4790.958
40004,PS,4405.621,4139.958,3996.818,3910.284,3911.752,4002.877,4263.301,4793.724,5234.927,5568.001,5861.71,6091.781,6229.485,6356.705,6447.544,6489.844,6488.62,6385.641,6090.881,5793.763,5649.316,5595.324,5270.565,4849.416
40005,PS,4486.277,4224.847,4043.433,3931.693,3889.836,3831.54,3831.094,4085.356,4420.113,4822.864,5179.932,5467.338,5668.312,5785.444,5843.514,5783.917,5678.686,5578.606,5489.44,5423.467,5497.204,5475.793,5242.917,4888.188
40006,PS,4539.713,4300.914,4139.478,4044.914,3974.035,3960.36,3893.921,4054.492,4455.646,4774.86,5094.273,5336.692,5506.379,5597.773,5703.824,5802.748,5876.575,5902.859,5829.762,5677.151,5636.809,5681.76,5400.903,4943.888
40007,PS,4529.186,4252.715,4072.968,3967.557,3971.902,4063.099,4322.443,4887.164,5384.408,5786.907,6101.267,6341.689,6497.469,6639.141,6740.313,6787.651,6816.057,6726.183,6487.177,6228.809,6146.285,6075.275,5630.732,5125.086
40008,PS,4704.358,4423.693,4210.951,4077.283,4077.441,4180.951,4425.515,4968.919,5396.37,5749.986,6057.245,6298.352,6445.693,6601.861,6685.19,6748.958,6785.978,6724.367,6485.022,6218.868,6097.873,6045.67,5616.608,5119.376
40009,PS,4659.121,4370.918,4175.841,4078.26,4062.362,4159.113,4415.166,4997.451,5449.691,5829.284,6128.939,6383.981,6565.755,6778.332,6962.005,7090.882,7207.784,7126.694,6844.294,6596.339,6585.509,6515.229,6081.749,5607.709
40010,PS,5155.175,4879.79,4650.001,4529.282,4518.1,4658.384,4959.327,5477.611,5969.95,6358.047,6757.291,7138.751,7502.015,7809.06,8014.487,8226.584,8360.996,8314.916,8053.976,7731.827,7587.18,7433.361,6916.964,6318.618
40011,PS,5767.592,5362.239,5089.983,4928.193,4851.817,4928.323,5213.615,5773.625,6344.706,6940.552,7487.591,7895.165,8100.316,8194.247,8077.753,7873.324,7703.989,7531.871,7278.356,7113.836,7107.04,6858.81,6390.536,5926.185
40012,PS,5473.867,5150.076,4918.735,4758.081,4665.713,4615.384,4574.958,4800.67,5147.583,5593.9,5957.147,6180.311,6321.351,6399.981,6478.042,6502.454,6524.947,6454.016,6297.51,6050.852,5956.653,5897.729,5583.773,5202.648
40013,PS,4810.363,4492.187,4282.33,4121.142,4019.813,3913.507,3835.324,4030.837,4367.628,4715.295,5055.867,5308.582,5523.589,5721.937,5864.322,5984.662,6099.583,6152.08,6107,5950.003,5952.985,6020.225,5696.054,5287.248
40014,PS,4849.823,4556.219,4362.62,4272.796,4285.763,4402.177,4672.82,5227.616,5857.182,6325.6,6748.807,7061.574,7237.623,7324.575,7457.489,7554.533,7569.888,7421.883,7025.828,6695.577,6657.878,6556.805,6049.119,5573.311
40015,PS,5168.762,4903.518,4726.378,4610.543,4603.863,4764.625,5061.773,5443.758,5756.093,5954.068,6115.614,6209.398,6204.248,6231.247,6205.799,6133.633,6060.928,5976.73,5830.673,5751.301,5864.527,5782.084,5425.953,5025.732
